order_id,date,product_id,product_name,category,warehouse,region,units_sold,unit_price,revenue,promotion,holiday,date_year,date_month,date_day,date_weekday,date_quarter
248,2024-02-11,P002,Phone,Electronics,Kolkata,East,48,30000,1440000,Yes,No,2024,2,11,Sunday,1
249,2024-02-11,P003,Chair,Furniture,Hyderabad,South,34,5000,170000,No,No,2024,2,11,Sunday,1
250,2024-02-11,P004,Rice,Grocery,Delhi,North,14,60,840,No,No,2024,2,11,Sunday,1
251,2024-02-11,P005,Tshirt,Clothing,Mumbai,West,9,800,7200,No,No,2024,2,11,Sunday,1
252,2024-02-11,P006,Mixer,Home Appliances,Kolkata,East,36,3500,126000,No,No,2024,2,11,Sunday,1
253,2024-02-12,P001,Laptop,Electronics,Hyderabad,South,19,60000,1140000,No,No,2024,2,12,Monday,1
254,2024-02-12,P002,Phone,Electronics,Bengaluru,South,23,30000,690000,No,No,2024,2,12,Monday,1
255,2024-02-12,P003,Chair,Furniture,Bengaluru,South,37,5000,185000,No,No,2024,2,12,Monday,1
256,2024-02-12,P004,Rice,Grocery,Hyderabad,South,9,60,540,No,No,2024,2,12,Monday,1
257,2024-02-12,P005,Tshirt,Clothing,Bengaluru,South,5,800,4000,No,No,2024,2,12,Monday,1
258,2024-02-12,P006,Mixer,Home Appliances,Delhi,North,79,3500,276500,Yes,No,2024,2,12,Monday,1
259,2024-02-13,P001,Laptop,Electronics,Bengaluru,South,27,60000,1620000,No,No,2024,2,13,Tuesday,1
260,2024-02-13,P002,Phone,Electronics,Hyderabad,South,34,30000,1020000,No,No,2024,2,13,Tuesday,1
261,2024-02-13,P003,Chair,Furniture,Bengaluru,South,12,5000,60000,No,No,2024,2,13,Tuesday,1
262,2024-02-13,P004,Rice,Grocery,Mumbai,West,17,60,1020,No,No,2024,2,13,Tuesday,1
263,2024-02-13,P005,Tshirt,Clothing,Delhi,North,24,800,19200,No,No,2024,2,13,Tuesday,1
264,2024-02-13,P006,Mixer,Home Appliances,Mumbai,West,85,3500,297500,Yes,No,2024,2,13,Tuesday,1
265,2024-02-14,P001,Laptop,Electronics,Delhi,North,40,60000,2400000,No,No,2024,2,14,Wednesday,1
266,2024-02-14,P002,Phone,Electronics,Delhi,North,17,30000,510000,No,No,2024,2,14,Wednesday,1
267,2024-02-14,P003,Chair,Furniture,Kolkata,East,42,5000,210000,Yes,No,2024,2,14,Wednesday,1
268,2024-02-14,P004,Rice,Grocery,Hyderabad,South,16,60,960,No,No,2024,2,14,Wednesday,1
269,2024-02-14,P005,Tshirt,Clothing,Hyderabad,South,27,800,21600,No,No,2024,2,14,Wednesday,1
270,2024-02-14,P006,Mixer,Home Appliances,Hyderabad,South,15,3500,52500,No,No,2024,2,14,Wednesday,1
271,2024-02-15,P001,Laptop,Electronics,Kolkata,East,25,60000,1500000,No,No,2024,2,15,Thursday,1
272,2024-02-15,P002,Phone,Electronics,Mumbai,West,35,30000,1050000,No,No,2024,2,15,Thursday,1
273,2024-02-15,P003,Chair,Furniture,Delhi,North,22,5000,110000,No,No,2024,2,15,Thursday,1
274,2024-02-15,P004,Rice,Grocery,Hyderabad,South,28,60,1680,No,No,2024,2,15,Thursday,1
275,2024-02-15,P005,Tshirt,Clothing,Kolkata,East,12,800,9600,No,No,2024,2,15,Thursday,1
276,2024-02-15,P006,Mixer,Home Appliances,Delhi,North,28,3500,98000,No,No,2024,2,15,Thursday,1
277,2024-02-16,P001,Laptop,Electronics,Bengaluru,South,40,60000,2400000,No,No,2024,2,16,Friday,1
278,2024-02-16,P002,Phone,Electronics,Kolkata,East,12,30000,360000,No,No,2024,2,16,Friday,1
279,2024-02-16,P003,Chair,Furniture,Delhi,North,35,5000,175000,No,No,2024,2,16,Friday,1
280,2024-02-16,P004,Rice,Grocery,Bengaluru,South,27,60,1620,No,No,2024,2,16,Friday,1
281,2024-02-16,P005,Tshirt,Clothing,Delhi,North,38,800,30400,No,No,2024,2,16,Friday,1
282,2024-02-16,P006,Mixer,Home Appliances,Hyderabad,South,79,3500,276500,Yes,No,2024,2,16,Friday,1
283,2024-02-17,P001,Laptop,Electronics,Hyderabad,South,23,60000,1380000,No,No,2024,2,17,Saturday,1
284,2024-02-17,P002,Phone,Electronics,Kolkata,East,8,30000,240000,No,No,2024,2,17,Saturday,1
285,2024-02-17,P003,Chair,Furniture,Bengaluru,South,25,5000,125000,No,No,2024,2,17,Saturday,1
286,2024-02-17,P004,Rice,Grocery,Hyderabad,South,17,60,1020,No,No,2024,2,17,Saturday,1
287,2024-02-17,P005,Tshirt,Clothing,Delhi,North,18,800,14400,No,No,2024,2,17,Saturday,1
288,2024-02-17,P006,Mixer,Home Appliances,Bengaluru,South,30,3500,105000,No,No,2024,2,17,Saturday,1
289,2024-02-18,P001,Laptop,Electronics,Delhi,North,14,60000,840000,No,No,2024,2,18,Sunday,1
290,2024-02-18,P002,Phone,Electronics,Mumbai,West,17,30000,510000,No,No,2024,2,18,Sunday,1
291,2024-02-18,P003,Chair,Furniture,Delhi,North,26,5000,130000,No,No,2024,2,18,Sunday,1
292,2024-02-18,P004,Rice,Grocery,Hyderabad,South,17,60,1020,No,No,2024,2,18,Sunday,1
293,2024-02-18,P005,Tshirt,Clothing,Kolkata,East,21,800,16800,No,No,2024,2,18,Sunday,1
294,2024-02-18,P006,Mixer,Home Appliances,Hyderabad,South,25,3500,87500,No,No,2024,2,18,Sunday,1
295,2024-02-19,P001,Laptop,Electronics,Bengaluru,South,40,60000,2400000,No,No,2024,2,19,Monday,1
296,2024-02-19,P002,Phone,Electronics,Mumbai,West,29,30000,870000,No,No,2024,2,19,Monday,1
297,2024-02-19,P003,Chair,Furniture,Delhi,North,17,5000,85000,No,No,2024,2,19,Monday,1
298,2024-02-19,P004,Rice,Grocery,Delhi,North,8,60,480,No,No,2024,2,19,Monday,1
299,2024-02-19,P005,Tshirt,Clothing,Bengaluru,South,20,800,16000,No,No,2024,2,19,Monday,1
300,2024-02-19,P006,Mixer,Home Appliances,Bengaluru,South,36,3500,126000,No,No,2024,2,19,Monday,1
301,2024-02-20,P001,Laptop,Electronics,Kolkata,East,9,60000,540000,No,No,2024,2,20,Tuesday,1
302,2024-02-20,P002,Phone,Electronics,Hyderabad,South,13,30000,390000,No,No,2024,2,20,Tuesday,1
303,2024-02-20,P003,Chair,Furniture,Hyderabad,South,29,5000,145000,No,No,2024,2,20,Tuesday,1
304,2024-02-20,P004,Rice,Grocery,Hyderabad,South,25,60,1500,No,No,2024,2,20,Tuesday,1
305,2024-02-20,P005,Tshirt,Clothing,Bengaluru,South,28,800,22400,No,No,2024,2,20,Tuesday,1
306,2024-02-20,P006,Mixer,Home Appliances,Bengaluru,South,38,3500,133000,No,No,2024,2,20,Tuesday,1
307,2024-02-21,P001,Laptop,Electronics,Kolkata,East,25,60000,1500000,No,No,2024,2,21,Wednesday,1
308,2024-02-21,P002,Phone,Electronics,Kolkata,East,23,30000,690000,No,No,2024,2,21,Wednesday,1
309,2024-02-21,P003,Chair,Furniture,Mumbai,West,12,5000,60000,No,No,2024,2,21,Wednesday,1
310,2024-02-21,P004,Rice,Grocery,Delhi,North,30,60,1800,No,No,2024,2,21,Wednesday,1
311,2024-02-21,P005,Tshirt,Clothing,Hyderabad,South,22,800,17600,No,No,2024,2,21,Wednesday,1
312,2024-02-21,P006,Mixer,Home Appliances,Hyderabad,South,14,3500,49000,No,No,2024,2,21,Wednesday,1
313,2024-02-22,P001,Laptop,Electronics,Mumbai,West,36,60000,2160000,No,No,2024,2,22,Thursday,1
314,2024-02-22,P002,Phone,Electronics,Kolkata,East,7,30000,210000,No,No,2024,2,22,Thursday,1
315,2024-02-22,P003,Chair,Furniture,Delhi,North,9,5000,45000,No,No,2024,2,22,Thursday,1
316,2024-02-22,P004,Rice,Grocery,Mumbai,West,68,60,4080,Yes,No,2024,2,22,Thursday,1
317,2024-02-22,P005,Tshirt,Clothing,Kolkata,East,21,800,16800,No,No,2024,2,22,Thursday,1
318,2024-02-22,P006,Mixer,Home Appliances,Hyderabad,South,34,3500,119000,No,No,2024,2,22,Thursday,1
319,2024-02-23,P001,Laptop,Electronics,Bengaluru,South,25,60000,1500000,No,No,2024,2,23,Friday,1
320,2024-02-23,P002,Phone,Electronics,Hyderabad,South,6,30000,180000,No,No,2024,2,23,Friday,1
321,2024-02-23,P003,Chair,Furniture,Mumbai,West,11,5000,55000,No,No,2024,2,23,Friday,1
322,2024-02-23,P004,Rice,Grocery,Mumbai,West,39,60,2340,No,No,2024,2,23,Friday,1
323,2024-02-23,P005,Tshirt,Clothing,Mumbai,West,49,800,39200,Yes,No,2024,2,23,Friday,1
324,2024-02-23,P006,Mixer,Home Appliances,Kolkata,East,30,3500,105000,No,No,2024,2,23,Friday,1
325,2024-02-24,P001,Laptop,Electronics,Hyderabad,South,39,60000,2340000,No,No,2024,2,24,Saturday,1
326,2024-02-24,P002,Phone,Electronics,Kolkata,East,14,30000,420000,No,No,2024,2,24,Saturday,1
327,2024-02-24,P003,Chair,Furniture,Bengaluru,South,76,5000,380000,Yes,No,2024,2,24,Saturday,1
328,2024-02-24,P004,Rice,Grocery,Hyderabad,South,8,60,480,No,No,2024,2,24,Saturday,1
329,2024-02-24,P005,Tshirt,Clothing,Bengaluru,South,5,800,4000,No,No,2024,2,24,Saturday,1
330,2024-02-24,P006,Mixer,Home Appliances,Hyderabad,South,38,3500,133000,No,No,2024,2,24,Saturday,1
331,2024-02-25,P001,Laptop,Electronics,Mumbai,West,31,60000,1860000,No,No,2024,2,25,Sunday,1
332,2024-02-25,P002,Phone,Electronics,Delhi,North,31,30000,930000,No,No,2024,2,25,Sunday,1
333,2024-02-25,P003,Chair,Furniture,Hyderabad,South,8,5000,40000,No,No,2024,2,25,Sunday,1
334,2024-02-25,P004,Rice,Grocery,Bengaluru,South,23,60,1380,No,No,2024,2,25,Sunday,1
335,2024-02-25,P005,Tshirt,Clothing,Kolkata,East,30,800,24000,No,No,2024,2,25,Sunday,1
336,2024-02-25,P006,Mixer,Home Appliances,Hyderabad,South,7,3500,24500,No,No,2024,2,25,Sunday,1
337,2024-02-26,P001,Laptop,Electronics,Kolkata,East,14,60000,840000,No,No,2024,2,26,Monday,1
338,2024-02-26,P002,Phone,Electronics,Hyderabad,South,31,30000,930000,No,No,2024,2,26,Monday,1
339,2024-02-26,P003,Chair,Furniture,Kolkata,East,31,5000,155000,No,No,2024,2,26,Monday,1
340,2024-02-26,P004,Rice,Grocery,Mumbai,West,9,60,540,No,No,2024,2,26,Monday,1
341,2024-02-26,P005,Tshirt,Clothing,Kolkata,East,15,800,12000,No,No,2024,2,26,Monday,1
342,2024-02-26,P006,Mixer,Home Appliances,Bengaluru,South,26,3500,91000,No,No,2024,2,26,Monday,1
343,2024-02-27,P001,Laptop,Electronics,Bengaluru,South,38,60000,2280000,No,No,2024,2,27,Tuesday,1
344,2024-02-27,P002,Phone,Electronics,Delhi,North,27,30000,810000,No,No,2024,2,27,Tuesday,1
345,2024-02-27,P003,Chair,Furniture,Mumbai,West,21,5000,105000,No,No,2024,2,27,Tuesday,1
346,2024-02-27,P004,Rice,Grocery,Delhi,North,7,60,420,No,No,2024,2,27,Tuesday,1
347,2024-02-27,P005,Tshirt,Clothing,Bengaluru,South,27,800,21600,No,No,2024,2,27,Tuesday,1
348,2024-02-27,P006,Mixer,Home Appliances,Kolkata,East,23,3500,80500,No,No,2024,2,27,Tuesday,1
349,2024-02-28,P001,Laptop,Electronics,Bengaluru,South,29,60000,1740000,No,No,2024,2,28,Wednesday,1
350,2024-02-28,P002,Phone,Electronics,Mumbai,West,36,30000,1080000,No,No,2024,2,28,Wednesday,1
351,2024-02-28,P003,Chair,Furniture,Bengaluru,South,74,5000,370000,Yes,No,2024,2,28,Wednesday,1
352,2024-02-28,P004,Rice,Grocery,Kolkata,East,39,60,2340,No,No,2024,2,28,Wednesday,1
353,2024-02-28,P005,Tshirt,Clothing,Kolkata,East,25,800,20000,No,No,2024,2,28,Wednesday,1
354,2024-02-28,P006,Mixer,Home Appliances,Mumbai,West,7,3500,24500,No,No,2024,2,28,Wednesday,1
355,2024-02-29,P001,Laptop,Electronics,Bengaluru,South,37,60000,2220000,No,No,2024,2,29,Thursday,1
356,2024-02-29,P002,Phone,Electronics,Mumbai,West,32,30000,960000,No,No,2024,2,29,Thursday,1
357,2024-02-29,P003,Chair,Furniture,Hyderabad,South,16,5000,80000,No,No,2024,2,29,Thursday,1
358,2024-02-29,P004,Rice,Grocery,Delhi,North,16,60,960,No,No,2024,2,29,Thursday,1
359,2024-02-29,P005,Tshirt,Clothing,Mumbai,West,15,800,12000,No,No,2024,2,29,Thursday,1
360,2024-02-29,P006,Mixer,Home Appliances,Mumbai,West,20,3500,70000,No,No,2024,2,29,Thursday,1
361,2024-03-01,P001,Laptop,Electronics,Mumbai,West,32,60000,1920000,No,No,2024,3,1,Friday,1
362,2024-03-01,P002,Phone,Electronics,Mumbai,West,6,30000,180000,No,No,2024,3,1,Friday,1
363,2024-03-01,P003,Chair,Furniture,Bengaluru,South,10,5000,50000,No,No,2024,3,1,Friday,1
364,2024-03-01,P004,Rice,Grocery,Bengaluru,South,32,60,1920,No,No,2024,3,1,Friday,1
365,2024-03-01,P005,Tshirt,Clothing,Bengaluru,South,29,800,23200,No,No,2024,3,1,Friday,1
366,2024-03-01,P006,Mixer,Home Appliances,Mumbai,West,28,3500,98000,No,No,2024,3,1,Friday,1
367,2024-03-02,P001,Laptop,Electronics,Delhi,North,27,60000,1620000,No,No,2024,3,2,Saturday,1
368,2024-03-02,P002,Phone,Electronics,Delhi,North,25,30000,750000,No,No,2024,3,2,Saturday,1
369,2024-03-02,P003,Chair,Furniture,Kolkata,East,38,5000,190000,No,No,2024,3,2,Saturday,1
370,2024-03-02,P004,Rice,Grocery,Kolkata,East,20,60,1200,No,No,2024,3,2,Saturday,1
371,2024-03-02,P005,Tshirt,Clothing,Bengaluru,South,17,800,13600,No,No,2024,3,2,Saturday,1
372,2024-03-02,P006,Mixer,Home Appliances,Kolkata,East,65,3500,227500,Yes,No,2024,3,2,Saturday,1
373,2024-03-03,P001,Laptop,Electronics,Mumbai,West,5,60000,300000,No,No,2024,3,3,Sunday,1
374,2024-03-03,P002,Phone,Electronics,Delhi,North,30,30000,900000,No,No,2024,3,3,Sunday,1
375,2024-03-03,P003,Chair,Furniture,Mumbai,West,12,5000,60000,No,No,2024,3,3,Sunday,1
376,2024-03-03,P004,Rice,Grocery,Kolkata,East,27,60,1620,No,No,2024,3,3,Sunday,1
377,2024-03-03,P005,Tshirt,Clothing,Bengaluru,South,7,800,5600,No,No,2024,3,3,Sunday,1
378,2024-03-03,P006,Mixer,Home Appliances,Kolkata,East,38,3500,133000,No,No,2024,3,3,Sunday,1
379,2024-03-04,P001,Laptop,Electronics,Bengaluru,South,32,60000,1920000,No,No,2024,3,4,Monday,1
380,2024-03-04,P002,Phone,Electronics,Mumbai,West,10,30000,300000,No,No,2024,3,4,Monday,1
381,2024-03-04,P003,Chair,Furniture,Delhi,North,32,5000,160000,No,No,2024,3,4,Monday,1
382,2024-03-04,P004,Rice,Grocery,Hyderabad,South,34,60,2040,No,No,2024,3,4,Monday,1
383,2024-03-04,P005,Tshirt,Clothing,Kolkata,East,22,800,17600,No,No,2024,3,4,Monday,1
384,2024-03-04,P006,Mixer,Home Appliances,Kolkata,East,25,3500,87500,No,No,2024,3,4,Monday,1
385,2024-03-05,P001,Laptop,Electronics,Mumbai,West,37,60000,2220000,No,No,2024,3,5,Tuesday,1
386,2024-03-05,P002,Phone,Electronics,Kolkata,East,28,30000,840000,No,No,2024,3,5,Tuesday,1
387,2024-03-05,P003,Chair,Furniture,Mumbai,West,58,5000,290000,Yes,No,2024,3,5,Tuesday,1
388,2024-03-05,P004,Rice,Grocery,Delhi,North,37,60,2220,No,No,2024,3,5,Tuesday,1
389,2024-03-05,P005,Tshirt,Clothing,Hyderabad,South,27,800,21600,No,No,2024,3,5,Tuesday,1
390,2024-03-05,P006,Mixer,Home Appliances,Kolkata,East,18,3500,63000,No,No,2024,3,5,Tuesday,1
391,2024-03-06,P001,Laptop,Electronics,Bengaluru,South,13,60000,780000,No,No,2024,3,6,Wednesday,1
392,2024-03-06,P002,Phone,Electronics,Hyderabad,South,16,30000,480000,No,No,2024,3,6,Wednesday,1
393,2024-03-06,P003,Chair,Furniture,Delhi,North,8,5000,40000,No,No,2024,3,6,Wednesday,1
394,2024-03-06,P004,Rice,Grocery,Kolkata,East,36,60,2160,No,No,2024,3,6,Wednesday,1
395,2024-03-06,P005,Tshirt,Clothing,Delhi,North,9,800,7200,No,No,2024,3,6,Wednesday,1
396,2024-03-06,P006,Mixer,Home Appliances,Hyderabad,South,19,3500,66500,No,No,2024,3,6,Wednesday,1
397,2024-03-07,P001,Laptop,Electronics,Mumbai,West,7,60000,420000,No,No,2024,3,7,Thursday,1
398,2024-03-07,P002,Phone,Electronics,Kolkata,East,29,30000,870000,No,No,2024,3,7,Thursday,1
399,2024-03-07,P003,Chair,Furniture,Hyderabad,South,22,5000,110000,No,No,2024,3,7,Thursday,1
400,2024-03-07,P004,Rice,Grocery,Delhi,North,19,60,1140,No,No,2024,3,7,Thursday,1
401,2024-03-07,P005,Tshirt,Clothing,Bengaluru,South,32,800,25600,No,No,2024,3,7,Thursday,1
402,2024-03-07,P006,Mixer,Home Appliances,Hyderabad,South,27,3500,94500,No,No,2024,3,7,Thursday,1
403,2024-03-08,P001,Laptop,Electronics,Delhi,North,16,60000,960000,No,No,2024,3,8,Friday,1
404,2024-03-08,P002,Phone,Electronics,Mumbai,West,39,30000,1170000,No,No,2024,3,8,Friday,1
405,2024-03-08,P003,Chair,Furniture,Kolkata,East,38,5000,190000,No,No,2024,3,8,Friday,1
406,2024-03-08,P004,Rice,Grocery,Delhi,North,23,60,1380,No,No,2024,3,8,Friday,1
407,2024-03-08,P005,Tshirt,Clothing,Kolkata,East,40,800,32000,No,No,2024,3,8,Friday,1
408,2024-03-08,P006,Mixer,Home Appliances,Delhi,North,67,3500,234500,Yes,No,2024,3,8,Friday,1
409,2024-03-09,P001,Laptop,Electronics,Delhi,North,18,60000,1080000,No,No,2024,3,9,Saturday,1
410,2024-03-09,P002,Phone,Electronics,Mumbai,West,25,30000,750000,No,No,2024,3,9,Saturday,1
411,2024-03-09,P003,Chair,Furniture,Mumbai,West,17,5000,85000,No,No,2024,3,9,Saturday,1
412,2024-03-09,P004,Rice,Grocery,Mumbai,West,35,60,2100,No,No,2024,3,9,Saturday,1
413,2024-03-09,P005,Tshirt,Clothing,Kolkata,East,13,800,10400,No,No,2024,3,9,Saturday,1
414,2024-03-09,P006,Mixer,Home Appliances,Kolkata,East,24,3500,84000,No,No,2024,3,9,Saturday,1
415,2024-03-10,P001,Laptop,Electronics,Kolkata,East,40,60000,2400000,No,No,2024,3,10,Sunday,1
416,2024-03-10,P002,Phone,Electronics,Kolkata,East,35,30000,1050000,No,No,2024,3,10,Sunday,1
417,2024-03-10,P003,Chair,Furniture,Delhi,North,26,5000,130000,No,No,2024,3,10,Sunday,1
418,2024-03-10,P004,Rice,Grocery,Kolkata,East,6,60,360,No,No,2024,3,10,Sunday,1
419,2024-03-10,P005,Tshirt,Clothing,Delhi,North,20,800,16000,No,No,2024,3,10,Sunday,1
420,2024-03-10,P006,Mixer,Home Appliances,Kolkata,East,15,3500,52500,No,No,2024,3,10,Sunday,1
421,2024-03-11,P001,Laptop,Electronics,Bengaluru,South,32,60000,1920000,No,No,2024,3,11,Monday,1
422,2024-03-11,P002,Phone,Electronics,Delhi,North,9,30000,270000,No,No,2024,3,11,Monday,1
423,2024-03-11,P003,Chair,Furniture,Mumbai,West,11,5000,55000,No,No,2024,3,11,Monday,1
424,2024-03-11,P004,Rice,Grocery,Kolkata,East,20,60,1200,No,No,2024,3,11,Monday,1
425,2024-03-11,P005,Tshirt,Clothing,Bengaluru,South,6,800,4800,No,No,2024,3,11,Monday,1
426,2024-03-11,P006,Mixer,Home Appliances,Delhi,North,40,3500,140000,No,No,2024,3,11,Monday,1
427,2024-03-12,P001,Laptop,Electronics,Hyderabad,South,31,60000,1860000,No,No,2024,3,12,Tuesday,1
428,2024-03-12,P002,Phone,Electronics,Hyderabad,South,24,30000,720000,No,No,2024,3,12,Tuesday,1
429,2024-03-12,P003,Chair,Furniture,Delhi,North,23,5000,115000,No,No,2024,3,12,Tuesday,1
430,2024-03-12,P004,Rice,Grocery,Kolkata,East,27,60,1620,No,No,2024,3,12,Tuesday,1
431,2024-03-12,P005,Tshirt,Clothing,Bengaluru,South,27,800,21600,No,No,2024,3,12,Tuesday,1
432,2024-03-12,P006,Mixer,Home Appliances,Delhi,North,35,3500,122500,No,No,2024,3,12,Tuesday,1
433,2024-03-13,P001,Laptop,Electronics,Hyderabad,South,15,60000,900000,No,No,2024,3,13,Wednesday,1
434,2024-03-13,P002,Phone,Electronics,Bengaluru,South,21,30000,630000,No,No,2024,3,13,Wednesday,1
435,2024-03-13,P003,Chair,Furniture,Kolkata,East,26,5000,130000,No,No,2024,3,13,Wednesday,1
436,2024-03-13,P004,Rice,Grocery,Kolkata,East,14,60,840,No,No,2024,3,13,Wednesday,1
437,2024-03-13,P005,Tshirt,Clothing,Kolkata,East,6,800,4800,No,No,2024,3,13,Wednesday,1
438,2024-03-13,P006,Mixer,Home Appliances,Hyderabad,South,13,3500,45500,No,No,2024,3,13,Wednesday,1
439,2024-03-14,P001,Laptop,Electronics,Delhi,North,16,60000,960000,No,No,2024,3,14,Thursday,1
440,2024-03-14,P002,Phone,Electronics,Bengaluru,South,14,30000,420000,No,No,2024,3,14,Thursday,1
441,2024-03-14,P003,Chair,Furniture,Delhi,North,10,5000,50000,No,No,2024,3,14,Thursday,1
442,2024-03-14,P004,Rice,Grocery,Hyderabad,South,16,60,960,No,No,2024,3,14,Thursday,1
443,2024-03-14,P005,Tshirt,Clothing,Mumbai,West,15,800,12000,No,No,2024,3,14,Thursday,1
444,2024-03-14,P006,Mixer,Home Appliances,Kolkata,East,24,3500,84000,No,No,2024,3,14,Thursday,1
445,2024-03-15,P001,Laptop,Electronics,Kolkata,East,21,60000,1260000,No,No,2024,3,15,Friday,1
446,2024-03-15,P002,Phone,Electronics,Kolkata,East,24,30000,720000,No,No,2024,3,15,Friday,1
447,2024-03-15,P003,Chair,Furniture,Bengaluru,South,20,5000,100000,No,No,2024,3,15,Friday,1
448,2024-03-15,P004,Rice,Grocery,Hyderabad,South,37,60,2220,No,No,2024,3,15,Friday,1
449,2024-03-15,P005,Tshirt,Clothing,Kolkata,East,27,800,21600,No,No,2024,3,15,Friday,1
450,2024-03-15,P006,Mixer,Home Appliances,Hyderabad,South,5,3500,17500,No,No,2024,3,15,Friday,1
451,2024-03-16,P001,Laptop,Electronics,Delhi,North,40,60000,2400000,No,No,2024,3,16,Saturday,1
452,2024-03-16,P002,Phone,Electronics,Kolkata,East,40,30000,1200000,No,No,2024,3,16,Saturday,1
453,2024-03-16,P003,Chair,Furniture,Hyderabad,South,74,5000,370000,Yes,No,2024,3,16,Saturday,1
454,2024-03-16,P004,Rice,Grocery,Bengaluru,South,27,60,1620,No,No,2024,3,16,Saturday,1
455,2024-03-16,P005,Tshirt,Clothing,Kolkata,East,29,800,23200,No,No,2024,3,16,Saturday,1
456,2024-03-16,P006,Mixer,Home Appliances,Kolkata,East,8,3500,28000,No,No,2024,3,16,Saturday,1
457,2024-03-17,P001,Laptop,Electronics,Bengaluru,South,14,60000,840000,No,No,2024,3,17,Sunday,1
458,2024-03-17,P002,Phone,Electronics,Hyderabad,South,35,30000,1050000,No,No,2024,3,17,Sunday,1
459,2024-03-17,P003,Chair,Furniture,Kolkata,East,12,5000,60000,No,No,2024,3,17,Sunday,1
460,2024-03-17,P004,Rice,Grocery,Delhi,North,11,60,660,No,No,2024,3,17,Sunday,1
461,2024-03-17,P005,Tshirt,Clothing,Hyderabad,South,19,800,15200,No,No,2024,3,17,Sunday,1
462,2024-03-17,P006,Mixer,Home Appliances,Delhi,North,21,3500,73500,No,No,2024,3,17,Sunday,1
463,2024-03-18,P001,Laptop,Electronics,Hyderabad,South,28,60000,1680000,No,No,2024,3,18,Monday,1
464,2024-03-18,P002,Phone,Electronics,Bengaluru,South,19,30000,570000,No,No,2024,3,18,Monday,1
465,2024-03-18,P003,Chair,Furniture,Bengaluru,South,9,5000,45000,No,No,2024,3,18,Monday,1
466,2024-03-18,P004,Rice,Grocery,Bengaluru,South,34,60,2040,No,No,2024,3,18,Monday,1
467,2024-03-18,P005,Tshirt,Clothing,Bengaluru,South,23,800,18400,No,No,2024,3,18,Monday,1
468,2024-03-18,P006,Mixer,Home Appliances,Hyderabad,South,26,3500,91000,No,No,2024,3,18,Monday,1
469,2024-03-19,P001,Laptop,Electronics,Bengaluru,South,33,60000,1980000,No,No,2024,3,19,Tuesday,1
470,2024-03-19,P002,Phone,Electronics,Delhi,North,10,30000,300000,No,No,2024,3,19,Tuesday,1
471,2024-03-19,P003,Chair,Furniture,Kolkata,East,36,5000,180000,No,No,2024,3,19,Tuesday,1
472,2024-03-19,P004,Rice,Grocery,Kolkata,East,7,60,420,No,No,2024,3,19,Tuesday,1
473,2024-03-19,P005,Tshirt,Clothing,Bengaluru,South,21,800,16800,No,No,2024,3,19,Tuesday,1
474,2024-03-19,P006,Mixer,Home Appliances,Bengaluru,South,37,3500,129500,No,No,2024,3,19,Tuesday,1
475,2024-03-20,P001,Laptop,Electronics,Kolkata,East,19,60000,1140000,No,No,2024,3,20,Wednesday,1
476,2024-03-20,P002,Phone,Electronics,Kolkata,East,27,30000,810000,No,No,2024,3,20,Wednesday,1
477,2024-03-20,P003,Chair,Furniture,Mumbai,West,20,5000,100000,No,No,2024,3,20,Wednesday,1
478,2024-03-20,P004,Rice,Grocery,Delhi,North,11,60,660,No,No,2024,3,20,Wednesday,1
479,2024-03-20,P005,Tshirt,Clothing,Bengaluru,South,15,800,12000,No,No,2024,3,20,Wednesday,1
480,2024-03-20,P006,Mixer,Home Appliances,Mumbai,West,11,3500,38500,No,No,2024,3,20,Wednesday,1
481,2024-03-21,P001,Laptop,Electronics,Hyderabad,South,33,60000,1980000,No,No,2024,3,21,Thursday,1
482,2024-03-21,P002,Phone,Electronics,Mumbai,West,15,30000,450000,No,No,2024,3,21,Thursday,1
483,2024-03-21,P003,Chair,Furniture,Hyderabad,South,39,5000,195000,No,No,2024,3,21,Thursday,1
484,2024-03-21,P004,Rice,Grocery,Mumbai,West,16,60,960,No,No,2024,3,21,Thursday,1
485,2024-03-21,P005,Tshirt,Clothing,Bengaluru,South,9,800,7200,No,No,2024,3,21,Thursday,1
486,2024-03-21,P006,Mixer,Home Appliances,Hyderabad,South,21,3500,73500,No,No,2024,3,21,Thursday,1
487,2024-03-22,P001,Laptop,Electronics,Kolkata,East,38,60000,2280000,No,No,2024,3,22,Friday,1
488,2024-03-22,P002,Phone,Electronics,Kolkata,East,29,30000,870000,No,No,2024,3,22,Friday,1
489,2024-03-22,P003,Chair,Furniture,Bengaluru,South,16,5000,80000,No,No,2024,3,22,Friday,1
490,2024-03-22,P004,Rice,Grocery,Hyderabad,South,29,60,1740,No,No,2024,3,22,Friday,1
491,2024-03-22,P005,Tshirt,Clothing,Bengaluru,South,37,800,29600,No,No,2024,3,22,Friday,1
492,2024-03-22,P006,Mixer,Home Appliances,Kolkata,East,13,3500,45500,No,No,2024,3,22,Friday,1
493,2024-03-23,P001,Laptop,Electronics,Hyderabad,South,50,60000,3000000,Yes,No,2024,3,23,Saturday,1
494,2024-03-23,P002,Phone,Electronics,Mumbai,West,22,30000,660000,No,No,2024,3,23,Saturday,1
