date,product_id,warehouse,opening_stock,received_stock,closing_stock,reorder_level,lead_time_days,date_year,date_month,date_day,date_weekday,date_quarter
2024-08-18,P004,Bengaluru,344,10,549,150,4,2024,8,18,Sunday,3
2024-08-18,P005,Kolkata,924,56,120,150,10,2024,8,18,Sunday,3
2024-08-18,P006,Mumbai,499,261,492,150,6,2024,8,18,Sunday,3
2024-08-19,P001,Mumbai,904,184,342,150,3,2024,8,19,Monday,3
2024-08-19,P002,Mumbai,219,149,930,150,2,2024,8,19,Monday,3
2024-08-19,P003,Mumbai,795,227,446,150,8,2024,8,19,Monday,3
2024-08-19,P004,Kolkata,536,106,132,150,8,2024,8,19,Monday,3
2024-08-19,P005,Bengaluru,351,166,120,150,4,2024,8,19,Monday,3
2024-08-19,P006,Mumbai,300,4,156,150,3,2024,8,19,Monday,3
2024-08-20,P001,Hyderabad,246,33,628,150,8,2024,8,20,Tuesday,3
2024-08-20,P002,Kolkata,683,132,594,150,7,2024,8,20,Tuesday,3
2024-08-20,P003,Bengaluru,964,69,475,150,4,2024,8,20,Tuesday,3
2024-08-20,P004,Hyderabad,521,200,585,150,9,2024,8,20,Tuesday,3
2024-08-20,P005,Bengaluru,660,152,323,150,3,2024,8,20,Tuesday,3
2024-08-20,P006,Hyderabad,956,278,846,150,10,2024,8,20,Tuesday,3
2024-08-21,P001,Bengaluru,953,137,330,150,6,2024,8,21,Wednesday,3
2024-08-21,P002,Bengaluru,266,246,439,150,7,2024,8,21,Wednesday,3
2024-08-21,P003,Hyderabad,576,129,487,150,5,2024,8,21,Wednesday,3
2024-08-21,P004,Bengaluru,885,86,928,150,7,2024,8,21,Wednesday,3
2024-08-21,P005,Kolkata,667,189,379,150,4,2024,8,21,Wednesday,3
2024-08-21,P006,Hyderabad,995,67,430,150,3,2024,8,21,Wednesday,3
2024-08-22,P001,Kolkata,621,59,573,150,8,2024,8,22,Thursday,3
2024-08-22,P002,Bengaluru,744,295,900,150,5,2024,8,22,Thursday,3
2024-08-22,P003,Hyderabad,867,225,911,150,6,2024,8,22,Thursday,3
2024-08-22,P004,Hyderabad,260,277,998,150,7,2024,8,22,Thursday,3
2024-08-22,P005,Delhi,666,18,392,150,6,2024,8,22,Thursday,3
2024-08-22,P006,Delhi,954,270,969,150,6,2024,8,22,Thursday,3
2024-08-23,P001,Mumbai,326,105,310,150,10,2024,8,23,Friday,3
2024-08-23,P002,Kolkata,706,52,948,150,4,2024,8,23,Friday,3
2024-08-23,P003,Delhi,513,283,446,150,2,2024,8,23,Friday,3
2024-08-23,P004,Hyderabad,422,228,732,150,6,2024,8,23,Friday,3
2024-08-23,P005,Hyderabad,914,278,785,150,9,2024,8,23,Friday,3
2024-08-23,P006,Delhi,567,292,991,150,10,2024,8,23,Friday,3
2024-08-24,P001,Hyderabad,988,108,764,150,2,2024,8,24,Saturday,3
2024-08-24,P002,Kolkata,582,206,422,150,2,2024,8,24,Saturday,3
2024-08-24,P003,Kolkata,233,83,291,150,6,2024,8,24,Saturday,3
2024-08-24,P004,Mumbai,305,241,764,150,2,2024,8,24,Saturday,3
2024-08-24,P005,Hyderabad,531,13,365,150,6,2024,8,24,Saturday,3
2024-08-24,P006,Mumbai,716,27,596,150,5,2024,8,24,Saturday,3
2024-08-25,P001,Bengaluru,421,66,186,150,6,2024,8,25,Sunday,3
2024-08-25,P002,Bengaluru,599,163,156,150,4,2024,8,25,Sunday,3
2024-08-25,P003,Mumbai,869,11,550,150,8,2024,8,25,Sunday,3
2024-08-25,P004,Mumbai,267,244,839,150,5,2024,8,25,Sunday,3
2024-08-25,P005,Delhi,233,181,921,150,2,2024,8,25,Sunday,3
2024-08-25,P006,Delhi,737,215,512,150,3,2024,8,25,Sunday,3
2024-08-26,P001,Hyderabad,843,133,247,150,3,2024,8,26,Monday,3
2024-08-26,P002,Delhi,835,289,470,150,5,2024,8,26,Monday,3
2024-08-26,P003,Kolkata,496,129,113,150,9,2024,8,26,Monday,3
2024-08-26,P004,Mumbai,916,258,500,150,3,2024,8,26,Monday,3
2024-08-26,P005,Mumbai,906,0,810,150,4,2024,8,26,Monday,3
2024-08-26,P006,Kolkata,980,247,768,150,4,2024,8,26,Monday,3
2024-08-27,P001,Delhi,798,1,343,150,6,2024,8,27,Tuesday,3
2024-08-27,P002,Kolkata,376,276,501,150,10,2024,8,27,Tuesday,3
2024-08-27,P003,Bengaluru,842,209,830,150,2,2024,8,27,Tuesday,3
2024-08-27,P004,Bengaluru,460,141,728,150,7,2024,8,27,Tuesday,3
2024-08-27,P005,Kolkata,349,34,676,150,2,2024,8,27,Tuesday,3
2024-08-27,P006,Mumbai,466,237,554,150,9,2024,8,27,Tuesday,3
2024-08-28,P001,Delhi,601,265,172,150,6,2024,8,28,Wednesday,3
2024-08-28,P002,Delhi,792,206,374,150,2,2024,8,28,Wednesday,3
2024-08-28,P003,Mumbai,751,60,192,150,2,2024,8,28,Wednesday,3
2024-08-28,P004,Hyderabad,767,296,964,150,10,2024,8,28,Wednesday,3
2024-08-28,P005,Kolkata,944,135,314,150,2,2024,8,28,Wednesday,3
2024-08-28,P006,Mumbai,366,277,145,150,2,2024,8,28,Wednesday,3
2024-08-29,P001,Delhi,289,135,870,150,7,2024,8,29,Thursday,3
2024-08-29,P002,Kolkata,358,286,534,150,10,2024,8,29,Thursday,3
2024-08-29,P003,Kolkata,634,74,912,150,3,2024,8,29,Thursday,3
2024-08-29,P004,Bengaluru,830,152,267,150,3,2024,8,29,Thursday,3
2024-08-29,P005,Hyderabad,996,81,265,150,4,2024,8,29,Thursday,3
2024-08-29,P006,Mumbai,497,56,210,150,10,2024,8,29,Thursday,3
2024-08-30,P001,Bengaluru,474,151,344,150,9,2024,8,30,Friday,3
2024-08-30,P002,Mumbai,815,32,315,150,8,2024,8,30,Friday,3
2024-08-30,P003,Delhi,722,150,597,150,8,2024,8,30,Friday,3
2024-08-30,P004,Mumbai,279,261,167,150,8,2024,8,30,Friday,3
2024-08-30,P005,Delhi,493,105,462,150,10,2024,8,30,Friday,3
2024-08-30,P006,Delhi,450,46,432,150,8,2024,8,30,Friday,3
2024-08-31,P001,Kolkata,828,132,104,150,4,2024,8,31,Saturday,3
2024-08-31,P002,Bengaluru,656,147,451,150,4,2024,8,31,Saturday,3
2024-08-31,P003,Mumbai,759,83,359,150,4,2024,8,31,Saturday,3
2024-08-31,P004,Mumbai,200,56,628,150,9,2024,8,31,Saturday,3
2024-08-31,P005,Mumbai,877,91,452,150,10,2024,8,31,Saturday,3
2024-08-31,P006,Kolkata,213,148,235,150,4,2024,8,31,Saturday,3
2024-09-01,P001,Delhi,986,257,988,150,10,2024,9,1,Sunday,3
2024-09-01,P002,Kolkata,642,211,459,150,2,2024,9,1,Sunday,3
2024-09-01,P003,Kolkata,985,277,589,150,6,2024,9,1,Sunday,3
2024-09-01,P004,Bengaluru,892,72,340,150,8,2024,9,1,Sunday,3
2024-09-01,P005,Bengaluru,527,156,621,150,7,2024,9,1,Sunday,3
2024-09-01,P006,Mumbai,735,87,991,150,5,2024,9,1,Sunday,3
2024-09-02,P001,Kolkata,243,75,526,150,10,2024,9,2,Monday,3
2024-09-02,P002,Bengaluru,613,274,758,150,3,2024,9,2,Monday,3
2024-09-02,P003,Kolkata,618,16,828,150,4,2024,9,2,Monday,3
2024-09-02,P004,Kolkata,417,74,890,150,5,2024,9,2,Monday,3
2024-09-02,P005,Mumbai,516,117,318,150,9,2024,9,2,Monday,3
2024-09-02,P006,Mumbai,697,237,778,150,8,2024,9,2,Monday,3
2024-09-03,P001,Bengaluru,735,233,518,150,3,2024,9,3,Tuesday,3
2024-09-03,P002,Delhi,805,100,302,150,3,2024,9,3,Tuesday,3
2024-09-03,P003,Bengaluru,299,226,686,150,7,2024,9,3,Tuesday,3
2024-09-03,P004,Hyderabad,255,202,972,150,10,2024,9,3,Tuesday,3
2024-09-03,P005,Delhi,243,86,960,150,3,2024,9,3,Tuesday,3
2024-09-03,P006,Bengaluru,714,256,956,150,7,2024,9,3,Tuesday,3
2024-09-04,P001,Mumbai,988,263,194,150,4,2024,9,4,Wednesday,3
2024-09-04,P002,Hyderabad,958,154,289,150,6,2024,9,4,Wednesday,3
2024-09-04,P003,Delhi,893,102,856,150,7,2024,9,4,Wednesday,3
2024-09-04,P004,Mumbai,796,250,837,150,9,2024,9,4,Wednesday,3
2024-09-04,P005,Kolkata,328,128,243,150,7,2024,9,4,Wednesday,3
2024-09-04,P006,Hyderabad,943,227,446,150,5,2024,9,4,Wednesday,3
2024-09-05,P001,Delhi,658,44,302,150,3,2024,9,5,Thursday,3
2024-09-05,P002,Delhi,625,214,975,150,7,2024,9,5,Thursday,3
2024-09-05,P003,Hyderabad,590,9,797,150,9,2024,9,5,Thursday,3
2024-09-05,P004,Delhi,533,151,850,150,8,2024,9,5,Thursday,3
2024-09-05,P005,Bengaluru,949,110,220,150,7,2024,9,5,Thursday,3
2024-09-05,P006,Kolkata,934,129,239,150,10,2024,9,5,Thursday,3
2024-09-06,P001,Kolkata,438,106,793,150,8,2024,9,6,Friday,3
2024-09-06,P002,Kolkata,592,222,590,150,3,2024,9,6,Friday,3
2024-09-06,P003,Hyderabad,486,8,492,150,8,2024,9,6,Friday,3
2024-09-06,P004,Hyderabad,414,30,879,150,6,2024,9,6,Friday,3
2024-09-06,P005,Kolkata,201,131,926,150,6,2024,9,6,Friday,3
2024-09-06,P006,Bengaluru,260,292,466,150,6,2024,9,6,Friday,3
2024-09-07,P001,Hyderabad,455,300,534,150,6,2024,9,7,Saturday,3
2024-09-07,P002,Delhi,449,247,595,150,10,2024,9,7,Saturday,3
2024-09-07,P003,Hyderabad,763,299,764,150,6,2024,9,7,Saturday,3
2024-09-07,P004,Bengaluru,384,243,216,150,3,2024,9,7,Saturday,3
2024-09-07,P005,Mumbai,501,98,624,150,10,2024,9,7,Saturday,3
2024-09-07,P006,Kolkata,560,158,947,150,3,2024,9,7,Saturday,3
2024-09-08,P001,Kolkata,434,107,473,150,7,2024,9,8,Sunday,3
2024-09-08,P002,Kolkata,522,150,190,150,2,2024,9,8,Sunday,3
2024-09-08,P003,Mumbai,322,144,724,150,7,2024,9,8,Sunday,3
2024-09-08,P004,Hyderabad,837,33,121,150,9,2024,9,8,Sunday,3
2024-09-08,P005,Mumbai,866,77,555,150,2,2024,9,8,Sunday,3
2024-09-08,P006,Hyderabad,634,276,599,150,2,2024,9,8,Sunday,3
2024-09-09,P001,Mumbai,959,14,635,150,3,2024,9,9,Monday,3
2024-09-09,P002,Mumbai,981,179,919,150,6,2024,9,9,Monday,3
2024-09-09,P003,Delhi,921,300,333,150,8,2024,9,9,Monday,3
2024-09-09,P004,Mumbai,662,165,635,150,9,2024,9,9,Monday,3
2024-09-09,P005,Mumbai,941,194,768,150,5,2024,9,9,Monday,3
2024-09-09,P006,Hyderabad,911,294,503,150,4,2024,9,9,Monday,3
2024-09-10,P001,Mumbai,526,276,115,150,6,2024,9,10,Tuesday,3
2024-09-10,P002,Kolkata,664,209,980,150,6,2024,9,10,Tuesday,3
2024-09-10,P003,Delhi,416,36,506,150,3,2024,9,10,Tuesday,3
2024-09-10,P004,Mumbai,696,32,684,150,8,2024,9,10,Tuesday,3
2024-09-10,P005,Hyderabad,243,117,199,150,8,2024,9,10,Tuesday,3
2024-09-10,P006,Mumbai,672,191,549,150,4,2024,9,10,Tuesday,3
2024-09-11,P001,Kolkata,366,55,649,150,5,2024,9,11,Wednesday,3
2024-09-11,P002,Delhi,948,260,142,150,8,2024,9,11,Wednesday,3
2024-09-11,P003,Mumbai,210,171,491,150,4,2024,9,11,Wednesday,3
2024-09-11,P004,Bengaluru,905,299,269,150,8,2024,9,11,Wednesday,3
2024-09-11,P005,Mumbai,944,22,280,150,6,2024,9,11,Wednesday,3
2024-09-11,P006,Delhi,840,230,470,150,3,2024,9,11,Wednesday,3
2024-09-12,P001,Hyderabad,240,246,587,150,8,2024,9,12,Thursday,3
2024-09-12,P002,Mumbai,376,288,684,150,10,2024,9,12,Thursday,3
2024-09-12,P003,Hyderabad,599,257,855,150,7,2024,9,12,Thursday,3
2024-09-12,P004,Delhi,992,208,383,150,7,2024,9,12,Thursday,3
2024-09-12,P005,Kolkata,578,225,426,150,5,2024,9,12,Thursday,3
2024-09-12,P006,Mumbai,503,274,580,150,8,2024,9,12,Thursday,3
2024-09-13,P001,Delhi,822,194,699,150,4,2024,9,13,Friday,3
2024-09-13,P002,Bengaluru,980,204,734,150,4,2024,9,13,Friday,3
2024-09-13,P003,Mumbai,929,260,646,150,3,2024,9,13,Friday,3
2024-09-13,P004,Kolkata,507,16,694,150,10,2024,9,13,Friday,3
2024-09-13,P005,Delhi,586,294,734,150,8,2024,9,13,Friday,3
2024-09-13,P006,Delhi,661,81,321,150,4,2024,9,13,Friday,3
2024-09-14,P001,Bengaluru,265,18,510,150,6,2024,9,14,Saturday,3
2024-09-14,P002,Mumbai,984,170,689,150,6,2024,9,14,Saturday,3
2024-09-14,P003,Mumbai,596,286,487,150,7,2024,9,14,Saturday,3
2024-09-14,P004,Hyderabad,896,10,214,150,5,2024,9,14,Saturday,3
2024-09-14,P005,Delhi,798,15,731,150,3,2024,9,14,Saturday,3
2024-09-14,P006,Bengaluru,916,218,484,150,2,2024,9,14,Saturday,3
2024-09-15,P001,Delhi,778,112,471,150,8,2024,9,15,Sunday,3
2024-09-15,P002,Kolkata,589,21,219,150,5,2024,9,15,Sunday,3
2024-09-15,P003,Mumbai,880,42,862,150,6,2024,9,15,Sunday,3
2024-09-15,P004,Mumbai,717,289,269,150,3,2024,9,15,Sunday,3
2024-09-15,P005,Bengaluru,834,269,967,150,8,2024,9,15,Sunday,3
2024-09-15,P006,Hyderabad,565,197,115,150,2,2024,9,15,Sunday,3
2024-09-16,P001,Mumbai,283,242,857,150,4,2024,9,16,Monday,3
2024-09-16,P002,Mumbai,734,104,748,150,9,2024,9,16,Monday,3
2024-09-16,P003,Bengaluru,225,171,778,150,4,2024,9,16,Monday,3
2024-09-16,P004,Hyderabad,343,26,946,150,2,2024,9,16,Monday,3
2024-09-16,P005,Hyderabad,396,191,298,150,8,2024,9,16,Monday,3
2024-09-16,P006,Delhi,935,121,246,150,7,2024,9,16,Monday,3
2024-09-17,P001,Delhi,777,74,623,150,5,2024,9,17,Tuesday,3
2024-09-17,P002,Kolkata,995,278,706,150,8,2024,9,17,Tuesday,3
2024-09-17,P003,Kolkata,893,185,559,150,7,2024,9,17,Tuesday,3
2024-09-17,P004,Kolkata,690,82,147,150,7,2024,9,17,Tuesday,3
2024-09-17,P005,Kolkata,955,205,753,150,5,2024,9,17,Tuesday,3
2024-09-17,P006,Hyderabad,823,262,612,150,3,2024,9,17,Tuesday,3
2024-09-18,P001,Mumbai,450,257,976,150,10,2024,9,18,Wednesday,3
2024-09-18,P002,Mumbai,208,217,634,150,3,2024,9,18,Wednesday,3
2024-09-18,P003,Mumbai,764,66,287,150,2,2024,9,18,Wednesday,3
2024-09-18,P004,Bengaluru,291,127,142,150,9,2024,9,18,Wednesday,3
2024-09-18,P005,Bengaluru,771,281,557,150,3,2024,9,18,Wednesday,3
2024-09-18,P006,Bengaluru,413,239,867,150,2,2024,9,18,Wednesday,3
2024-09-19,P001,Delhi,721,142,811,150,4,2024,9,19,Thursday,3
2024-09-19,P002,Delhi,367,150,238,150,4,2024,9,19,Thursday,3
2024-09-19,P003,Mumbai,323,148,476,150,8,2024,9,19,Thursday,3
2024-09-19,P004,Bengaluru,931,166,771,150,8,2024,9,19,Thursday,3
2024-09-19,P005,Hyderabad,677,79,721,150,5,2024,9,19,Thursday,3
2024-09-19,P006,Delhi,365,149,654,150,9,2024,9,19,Thursday,3
2024-09-20,P001,Mumbai,934,165,645,150,8,2024,9,20,Friday,3
2024-09-20,P002,Mumbai,889,292,654,150,4,2024,9,20,Friday,3
2024-09-20,P003,Hyderabad,613,198,226,150,3,2024,9,20,Friday,3
2024-09-20,P004,Hyderabad,506,229,627,150,9,2024,9,20,Friday,3
2024-09-20,P005,Delhi,360,146,443,150,7,2024,9,20,Friday,3
2024-09-20,P006,Hyderabad,977,152,499,150,10,2024,9,20,Friday,3
2024-09-21,P001,Bengaluru,904,290,396,150,5,2024,9,21,Saturday,3
2024-09-21,P002,Kolkata,838,156,654,150,6,2024,9,21,Saturday,3
2024-09-21,P003,Mumbai,588,70,747,150,7,2024,9,21,Saturday,3
2024-09-21,P004,Hyderabad,357,63,560,150,10,2024,9,21,Saturday,3
2024-09-21,P005,Hyderabad,695,24,954,150,2,2024,9,21,Saturday,3
2024-09-21,P006,Hyderabad,805,131,302,150,2,2024,9,21,Saturday,3
2024-09-22,P001,Hyderabad,601,32,265,150,3,2024,9,22,Sunday,3
2024-09-22,P002,Bengaluru,690,127,101,150,3,2024,9,22,Sunday,3
2024-09-22,P003,Hyderabad,766,212,640,150,2,2024,9,22,Sunday,3
2024-09-22,P004,Delhi,737,40,748,150,2,2024,9,22,Sunday,3
2024-09-22,P005,Mumbai,242,290,173,150,8,2024,9,22,Sunday,3
2024-09-22,P006,Mumbai,388,139,179,150,7,2024,9,22,Sunday,3
2024-09-23,P001,Delhi,659,235,665,150,9,2024,9,23,Monday,3
2024-09-23,P002,Delhi,646,139,990,150,7,2024,9,23,Monday,3
2024-09-23,P003,Bengaluru,614,201,881,150,2,2024,9,23,Monday,3
2024-09-23,P004,Bengaluru,855,51,454,150,3,2024,9,23,Monday,3
2024-09-23,P005,Bengaluru,742,39,388,150,8,2024,9,23,Monday,3
2024-09-23,P006,Delhi,254,10,340,150,9,2024,9,23,Monday,3
2024-09-24,P001,Bengaluru,916,208,653,150,9,2024,9,24,Tuesday,3
2024-09-24,P002,Kolkata,929,74,441,150,4,2024,9,24,Tuesday,3
2024-09-24,P003,Bengaluru,457,54,670,150,7,2024,9,24,Tuesday,3
2024-09-24,P004,Bengaluru,743,92,718,150,6,2024,9,24,Tuesday,3
2024-09-24,P005,Bengaluru,500,222,788,150,6,2024,9,24,Tuesday,3
2024-09-24,P006,Hyderabad,611,287,251,150,8,2024,9,24,Tuesday,3
2024-09-25,P001,Mumbai,916,288,199,150,6,2024,9,25,Wednesday,3
2024-09-25,P002,Mumbai,346,206,413,150,6,2024,9,25,Wednesday,3
2024-09-25,P003,Delhi,775,194,740,150,2,2024,9,25,Wednesday,3
2024-09-25,P004,Mumbai,950,227,983,150,6,2024,9,25,Wednesday,3
2024-09-25,P005,Mumbai,700,237,940,150,6,2024,9,25,Wednesday,3
2024-09-25,P006,Hyderabad,406,110,954,150,7,2024,9,25,Wednesday,3
2024-09-26,P001,Mumbai,426,88,738,150,6,2024,9,26,Thursday,3
2024-09-26,P002,Hyderabad,847,230,162,150,9,2024,9,26,Thursday,3
2024-09-26,P003,Bengaluru,360,273,617,150,5,2024,9,26,Thursday,3
2024-09-26,P004,Kolkata,887,36,380,150,5,2024,9,26,Thursday,3
2024-09-26,P005,Delhi,599,251,792,150,7,2024,9,26,Thursday,3
2024-09-26,P006,Delhi,846,238,681,150,4,2024,9,26,Thursday,3
2024-09-27,P001,Bengaluru,268,233,276,150,7,2024,9,27,Friday,3
2024-09-27,P002,Kolkata,755,200,322,150,2,2024,9,27,Friday,3
2024-09-27,P003,Mumbai,697,146,468,150,10,2024,9,27,Friday,3
2024-09-27,P004,Bengaluru,203,222,595,150,2,2024,9,27,Friday,3
2024-09-27,P005,Delhi,746,204,734,150,9,2024,9,27,Friday,3
2024-09-27,P006,Kolkata,920,138,972,150,10,2024,9,27,Friday,3
2024-09-28,P001,Bengaluru,842,196,677,150,6,2024,9,28,Saturday,3
2024-09-28,P002,Mumbai,856,273,965,150,10,2024,9,28,Saturday,3
2024-09-28,P003,Hyderabad,610,11,690,150,7,2024,9,28,Saturday,3
2024-09-28,P004,Mumbai,583,84,467,150,6,2024,9,28,Saturday,3
2024-09-28,P005,Bengaluru,830,113,801,150,3,2024,9,28,Saturday,3
2024-09-28,P006,Delhi,227,234,394,150,3,2024,9,28,Saturday,3
2024-09-29,P001,Delhi,980,128,769,150,2,2024,9,29,Sunday,3
2024-09-29,P002,Kolkata,370,252,129,150,3,2024,9,29,Sunday,3
2024-09-29,P003,Kolkata,978,293,206,150,4,2024,9,29,Sunday,3
2024-09-29,P004,Hyderabad,337,42,115,150,7,2024,9,29,Sunday,3
2024-09-29,P005,Hyderabad,635,147,332,150,7,2024,9,29,Sunday,3
2024-09-29,P006,Kolkata,717,211,695,150,3,2024,9,29,Sunday,3
2024-09-30,P001,Bengaluru,658,147,326,150,2,2024,9,30,Monday,3
2024-09-30,P002,Mumbai,567,1,574,150,2,2024,9,30,Monday,3
2024-09-30,P003,Kolkata,488,173,981,150,10,2024,9,30,Monday,3
2024-09-30,P004,Mumbai,979,258,882,150,7,2024,9,30,Monday,3
2024-09-30,P005,Hyderabad,238,22,538,150,4,2024,9,30,Monday,3
2024-09-30,P006,Kolkata,927,30,659,150,6,2024,9,30,Monday,3
2024-10-01,P001,Mumbai,267,94,768,150,7,2024,10,1,Tuesday,4
2024-10-01,P002,Mumbai,423,21,528,150,7,2024,10,1,Tuesday,4
2024-10-01,P003,Kolkata,688,273,115,150,2,2024,10,1,Tuesday,4
2024-10-01,P004,Hyderabad,672,82,273,150,3,2024,10,1,Tuesday,4
2024-10-01,P005,Bengaluru,341,155,178,150,4,2024,10,1,Tuesday,4
2024-10-01,P006,Kolkata,838,143,980,150,5,2024,10,1,Tuesday,4
2024-10-02,P001,Kolkata,397,89,827,150,3,2024,10,2,Wednesday,4
2024-10-02,P002,Kolkata,910,272,879,150,9,2024,10,2,Wednesday,4
2024-10-02,P003,Kolkata,816,102,427,150,7,2024,10,2,Wednesday,4
2024-10-02,P004,Mumbai,798,102,405,150,2,2024,10,2,Wednesday,4
2024-10-02,P005,Hyderabad,501,161,867,150,9,2024,10,2,Wednesday,4
2024-10-02,P006,Hyderabad,645,209,560,150,4,2024,10,2,Wednesday,4
2024-10-03,P001,Hyderabad,477,191,915,150,7,2024,10,3,Thursday,4
2024-10-03,P002,Bengaluru,894,70,888,150,10,2024,10,3,Thursday,4
2024-10-03,P003,Hyderabad,955,196,766,150,9,2024,10,3,Thursday,4
2024-10-03,P004,Bengaluru,284,217,879,150,7,2024,10,3,Thursday,4
2024-10-03,P005,Mumbai,283,221,817,150,3,2024,10,3,Thursday,4
2024-10-03,P006,Delhi,785,16,517,150,10,2024,10,3,Thursday,4
2024-10-04,P001,Bengaluru,217,96,156,150,5,2024,10,4,Friday,4
2024-10-04,P002,Hyderabad,474,163,573,150,2,2024,10,4,Friday,4
2024-10-04,P003,Bengaluru,727,186,477,150,7,2024,10,4,Friday,4
2024-10-04,P004,Mumbai,614,263,766,150,3,2024,10,4,Friday,4
2024-10-04,P005,Delhi,346,87,306,150,3,2024,10,4,Friday,4
2024-10-04,P006,Bengaluru,740,74,146,150,8,2024,10,4,Friday,4
2024-10-05,P001,Delhi,608,36,379,150,5,2024,10,5,Saturday,4
2024-10-05,P002,Hyderabad,639,201,333,150,7,2024,10,5,Saturday,4
2024-10-05,P003,Kolkata,753,64,588,150,9,2024,10,5,Saturday,4
2024-10-05,P004,Delhi,607,38,657,150,10,2024,10,5,Saturday,4
2024-10-05,P005,Delhi,588,257,226,150,9,2024,10,5,Saturday,4
2024-10-05,P006,Delhi,496,238,883,150,6,2024,10,5,Saturday,4
2024-10-06,P001,Bengaluru,927,135,938,150,6,2024,10,6,Sunday,4
2024-10-06,P002,Kolkata,644,213,542,150,3,2024,10,6,Sunday,4
2024-10-06,P003,Bengaluru,960,203,798,150,5,2024,10,6,Sunday,4
2024-10-06,P004,Delhi,626,299,421,150,4,2024,10,6,Sunday,4
2024-10-06,P005,Bengaluru,593,44,683,150,8,2024,10,6,Sunday,4
2024-10-06,P006,Delhi,827,19,996,150,6,2024,10,6,Sunday,4
2024-10-07,P001,Kolkata,601,195,541,150,9,2024,10,7,Monday,4
2024-10-07,P002,Mumbai,950,276,794,150,5,2024,10,7,Monday,4
2024-10-07,P003,Mumbai,468,299,931,150,6,2024,10,7,Monday,4
2024-10-07,P004,Bengaluru,485,133,706,150,4,2024,10,7,Monday,4
2024-10-07,P005,Bengaluru,811,0,926,150,5,2024,10,7,Monday,4
2024-10-07,P006,Kolkata,210,220,760,150,5,2024,10,7,Monday,4
2024-10-08,P001,Bengaluru,728,162,643,150,6,2024,10,8,Tuesday,4
2024-10-08,P002,Mumbai,894,58,812,150,7,2024,10,8,Tuesday,4
2024-10-08,P003,Mumbai,990,22,992,150,2,2024,10,8,Tuesday,4
2024-10-08,P004,Bengaluru,544,299,101,150,7,2024,10,8,Tuesday,4
2024-10-08,P005,Hyderabad,972,134,304,150,6,2024,10,8,Tuesday,4
2024-10-08,P006,Kolkata,353,269,197,150,7,2024,10,8,Tuesday,4
2024-10-09,P001,Hyderabad,339,43,490,150,3,2024,10,9,Wednesday,4
2024-10-09,P002,Delhi,506,55,411,150,8,2024,10,9,Wednesday,4
2024-10-09,P003,Hyderabad,747,142,769,150,9,2024,10,9,Wednesday,4
2024-10-09,P004,Bengaluru,719,214,248,150,4,2024,10,9,Wednesday,4
2024-10-09,P005,Bengaluru,201,143,929,150,7,2024,10,9,Wednesday,4
2024-10-09,P006,Delhi,468,125,394,150,10,2024,10,9,Wednesday,4
2024-10-10,P001,Bengaluru,441,271,963,150,10,2024,10,10,Thursday,4
2024-10-10,P002,Hyderabad,998,122,188,150,9,2024,10,10,Thursday,4
2024-10-10,P003,Bengaluru,236,259,425,150,9,2024,10,10,Thursday,4
2024-10-10,P004,Bengaluru,983,113,483,150,6,2024,10,10,Thursday,4
2024-10-10,P005,Delhi,567,130,237,150,7,2024,10,10,Thursday,4
2024-10-10,P006,Bengaluru,610,133,348,150,10,2024,10,10,Thursday,4
2024-10-11,P001,Delhi,292,217,814,150,3,2024,10,11,Friday,4
2024-10-11,P002,Hyderabad,758,274,500,150,7,2024,10,11,Friday,4
2024-10-11,P003,Kolkata,968,69,893,150,3,2024,10,11,Friday,4
2024-10-11,P004,Bengaluru,742,269,585,150,5,2024,10,11,Friday,4
2024-10-11,P005,Bengaluru,537,69,178,150,5,2024,10,11,Friday,4
2024-10-11,P006,Bengaluru,514,125,559,150,3,2024,10,11,Friday,4
2024-10-12,P001,Bengaluru,700,167,263,150,9,2024,10,12,Saturday,4
2024-10-12,P002,Kolkata,440,108,418,150,2,2024,10,12,Saturday,4
2024-10-12,P003,Hyderabad,592,229,789,150,5,2024,10,12,Saturday,4
2024-10-12,P004,Kolkata,575,117,926,150,5,2024,10,12,Saturday,4
2024-10-12,P005,Hyderabad,581,238,247,150,3,2024,10,12,Saturday,4
2024-10-12,P006,Kolkata,436,80,661,150,3,2024,10,12,Saturday,4
2024-10-13,P001,Bengaluru,815,66,171,150,4,2024,10,13,Sunday,4
2024-10-13,P002,Bengaluru,931,283,513,150,10,2024,10,13,Sunday,4
2024-10-13,P003,Bengaluru,671,266,237,150,6,2024,10,13,Sunday,4
2024-10-13,P004,Hyderabad,840,268,588,150,7,2024,10,13,Sunday,4
2024-10-13,P005,Mumbai,266,248,388,150,5,2024,10,13,Sunday,4
2024-10-13,P006,Bengaluru,307,131,321,150,2,2024,10,13,Sunday,4
2024-10-14,P001,Hyderabad,522,290,659,150,3,2024,10,14,Monday,4
2024-10-14,P002,Bengaluru,346,229,333,150,2,2024,10,14,Monday,4
2024-10-14,P003,Hyderabad,371,182,629,150,8,2024,10,14,Monday,4
2024-10-14,P004,Hyderabad,776,177,536,150,10,2024,10,14,Monday,4
2024-10-14,P005,Bengaluru,802,185,699,150,10,2024,10,14,Monday,4
2024-10-14,P006,Hyderabad,750,102,539,150,8,2024,10,14,Monday,4
2024-10-15,P001,Kolkata,642,224,329,150,9,2024,10,15,Tuesday,4
