supplier_id,supplier_name,product_id,delivery_date,expected_date,delay_days,supplier_rating,transportation_cost,delivery_date_year,delivery_date_month,delivery_date_day,delivery_date_weekday,delivery_date_quarter,expected_date_year,expected_date_month,expected_date_day,expected_date_weekday,expected_date_quarter
S003,Supplier 3,P002,2024-04-18,2024-04-18,3,4.2,4017,2024.0,4.0,18.0,Thursday,2.0,2024,4,18,Thursday,2
S003,Supplier 3,P003,2024-11-26,2024-11-23,3,4.1,3329,2024.0,11.0,26.0,Tuesday,4.0,2024,11,23,Saturday,4
S001,Supplier 1,P006,2024-01-24,2024-01-24,3,4.9,1024,2024.0,1.0,24.0,Wednesday,1.0,2024,1,24,Wednesday,1
S001,Supplier 1,P004,2024-08-10,2024-08-05,5,3.1,4861,2024.0,8.0,10.0,Saturday,3.0,2024,8,5,Monday,3
S004,Supplier 4,P006,2024-02-27,2024-02-22,5,4.1,2460,2024.0,2.0,27.0,Tuesday,1.0,2024,2,22,Thursday,1
S004,Supplier 4,P002,2024-01-28,2024-01-24,4,3.9,1106,2024.0,1.0,28.0,Sunday,1.0,2024,1,24,Wednesday,1
S001,Supplier 1,P001,2024-06-08,2024-06-06,2,3.2,1966,2024.0,6.0,8.0,Saturday,2.0,2024,6,6,Thursday,2
S001,Supplier 1,P006,2024-05-03,2024-04-28,5,3.9,2823,2024.0,5.0,3.0,Friday,2.0,2024,4,28,Sunday,2
S002,Supplier 2,P005,2024-04-13,2024-04-08,5,3.7,3501,2024.0,4.0,13.0,Saturday,2.0,2024,4,8,Monday,2
S001,Supplier 1,P002,2024-05-07,2024-05-03,4,3.2,863,2024.0,5.0,7.0,Tuesday,2.0,2024,5,3,Friday,2
S001,Supplier 1,P006,2024-08-25,2024-08-24,1,4.8,4136,2024.0,8.0,25.0,Sunday,3.0,2024,8,24,Saturday,3
S003,Supplier 3,P006,2024-01-06,2024-01-06,3,3.3,1879,2024.0,1.0,6.0,Saturday,1.0,2024,1,6,Saturday,1
S004,Supplier 4,P006,2024-10-26,2024-10-20,6,3.5,510,2024.0,10.0,26.0,Saturday,4.0,2024,10,20,Sunday,4
S003,Supplier 3,P003,2024-01-16,2024-01-09,7,3.8,1636,2024.0,1.0,16.0,Tuesday,1.0,2024,1,9,Tuesday,1
S004,Supplier 4,P002,2024-02-24,2024-02-20,4,4.6,4601,2024.0,2.0,24.0,Saturday,1.0,2024,2,20,Tuesday,1
S002,Supplier 2,P006,2024-01-19,2024-01-13,6,4.5,2073,2024.0,1.0,19.0,Friday,1.0,2024,1,13,Saturday,1
S004,Supplier 4,P002,2024-05-06,2024-05-06,0,3.5,4417,2024.0,5.0,6.0,Monday,2.0,2024,5,6,Monday,2
S002,Supplier 2,P003,2024-06-11,2024-06-11,0,3.3,3417,2024.0,6.0,11.0,Tuesday,2.0,2024,6,11,Tuesday,2
S001,Supplier 1,P002,2024-07-30,2024-07-27,3,4.2,1497,2024.0,7.0,30.0,Tuesday,3.0,2024,7,27,Saturday,3
S003,Supplier 3,P004,2024-08-28,2024-08-27,1,3.1,2417,2024.0,8.0,28.0,Wednesday,3.0,2024,8,27,Tuesday,3
S001,Supplier 1,P003,2024-11-25,2024-11-18,7,4.8,514,2024.0,11.0,25.0,Monday,4.0,2024,11,18,Monday,4
S002,Supplier 2,P002,2024-03-20,2024-03-20,3,4.7,524,2024.0,3.0,20.0,Wednesday,1.0,2024,3,20,Wednesday,1
S002,Supplier 2,P006,2024-12-15,2024-12-10,5,3.8,1588,2024.0,12.0,15.0,Sunday,4.0,2024,12,10,Tuesday,4
S001,Supplier 1,P003,2024-10-22,2024-10-21,1,3.1,1129,2024.0,10.0,22.0,Tuesday,4.0,2024,10,21,Monday,4
S003,Supplier 3,P002,2024-12-31,2024-12-30,1,4.9,1758,2024.0,12.0,31.0,Tuesday,4.0,2024,12,30,Monday,4
S001,Supplier 1,P004,2024-10-27,2024-10-27,0,4.4,801,2024.0,10.0,27.0,Sunday,4.0,2024,10,27,Sunday,4
S002,Supplier 2,P002,2024-05-15,2024-05-11,4,3.5,1607,2024.0,5.0,15.0,Wednesday,2.0,2024,5,11,Saturday,2
S002,Supplier 2,P004,2024-04-10,2024-04-04,6,3.8,3433,2024.0,4.0,10.0,Wednesday,2.0,2024,4,4,Thursday,2
S003,Supplier 3,P006,2024-10-06,2024-09-30,6,4.9,4161,2024.0,10.0,6.0,Sunday,4.0,2024,9,30,Monday,3
S003,Supplier 3,P002,2024-07-27,2024-07-22,5,5.0,3573,2024.0,7.0,27.0,Saturday,3.0,2024,7,22,Monday,3
S004,Supplier 4,P001,2024-07-20,2024-07-18,2,4.8,1847,2024.0,7.0,20.0,Saturday,3.0,2024,7,18,Thursday,3
S004,Supplier 4,P004,2024-04-03,2024-04-03,0,3.6,1101,2024.0,4.0,3.0,Wednesday,2.0,2024,4,3,Wednesday,2
S003,Supplier 3,P006,2024-01-25,2024-01-19,6,3.8,3450,2024.0,1.0,25.0,Thursday,1.0,2024,1,19,Friday,1
Unknown,Unknown,P002,,2024-02-07,3,4.0,3744,,,,,,2024,2,7,Wednesday,1
S003,Supplier 3,P001,2024-12-14,2024-12-07,5,4.49,3870,2024.0,12.0,14.0,Saturday,4.0,2024,12,7,Saturday,4
S002,Supplier 2,P005,2024-10-08,2024-10-01,6,2.83,1742,2024.0,10.0,8.0,Tuesday,4.0,2024,10,1,Tuesday,4
S002,Supplier 2,P002,2024-10-26,2024-10-26,3,3.45,766,2024.0,10.0,26.0,Saturday,4.0,2024,10,26,Saturday,4
S004,Supplier 4,P001,2024-06-29,2024-06-29,0,4.61,3354,2024.0,6.0,29.0,Saturday,2.0,2024,6,29,Saturday,2
S002,Supplier 2,P005,2024-11-21,2024-11-19,4,4.51,845,2024.0,11.0,21.0,Thursday,4.0,2024,11,19,Tuesday,4
S001,Supplier 1,P004,2024-11-30,2024-11-26,7,3.85,2276,2024.0,11.0,30.0,Saturday,4.0,2024,11,26,Tuesday,4
S004,Supplier 4,P006,2024-08-03,2024-08-01,1,4.99,789,2024.0,8.0,3.0,Saturday,3.0,2024,8,1,Thursday,3
S004,Supplier 4,P006,2024-05-22,2024-05-18,7,7.0,4997,2024.0,5.0,22.0,Wednesday,2.0,2024,5,18,Saturday,2
S002,Supplier 2,P006,2024-06-12,2024-06-07,4,3.49,3693,2024.0,6.0,12.0,Wednesday,2.0,2024,6,7,Friday,2
S003,Supplier 3,P005,2024-03-05,2024-02-29,2,4.0,3312,2024.0,3.0,5.0,Tuesday,1.0,2024,2,29,Thursday,1
S002,Supplier 2,P003,2024-07-26,2024-07-26,3,5.05,1649,2024.0,7.0,26.0,Friday,3.0,2024,7,26,Friday,3
S002,Supplier 2,P005,2024-05-17,2024-05-16,3,3.28,525,2024.0,5.0,17.0,Friday,2.0,2024,5,16,Thursday,2
S001,Supplier 1,P006,2024-08-24,2024-08-19,4,3.34,3921,2024.0,8.0,24.0,Saturday,3.0,2024,8,19,Monday,3
S002,Supplier 2,P005,2024-03-04,2024-03-02,2,4.11,2147,2024.0,3.0,4.0,Monday,1.0,2024,3,2,Saturday,1
S004,Unknown,P003,2024-02-03,2024-02-03,2,3.76,4035,2024.0,2.0,3.0,Saturday,1.0,2024,2,3,Saturday,1
S004,Supplier 4,P006,2024-11-11,2024-11-08,2,3.76,4941,2024.0,11.0,11.0,Monday,4.0,2024,11,8,Friday,4
S003,Supplier 3,P003,2024-02-18,2024-02-16,0,3.74,1045,2024.0,2.0,18.0,Sunday,1.0,2024,2,16,Friday,1
S004,Supplier 4,P006,2024-04-03,2024-03-31,2,4.15,2199,2024.0,4.0,3.0,Wednesday,2.0,2024,3,31,Sunday,1
S002,Supplier 2,P006,2024-12-07,2024-11-30,6,3.0,724,2024.0,12.0,7.0,Saturday,4.0,2024,11,30,Saturday,4
S004,Supplier 4,P004,2024-10-30,2024-10-28,3,3.71,4452,2024.0,10.0,30.0,Wednesday,4.0,2024,10,28,Monday,4
S004,Supplier 4,P001,2024-11-24,2024-11-23,1,4.21,3830,2024.0,11.0,24.0,Sunday,4.0,2024,11,23,Saturday,4
S002,Supplier 2,P002,2024-03-04,2024-03-03,3,4.83,3594,2024.0,3.0,4.0,Monday,1.0,2024,3,3,Sunday,1
S004,Supplier 4,P006,2024-05-29,2024-05-28,3,3.0,1131,2024.0,5.0,29.0,Wednesday,2.0,2024,5,28,Tuesday,2
S004,Supplier 4,P006,2024-09-14,2024-09-08,7,4.65,3139,2024.0,9.0,14.0,Saturday,3.0,2024,9,8,Sunday,3
Unknown,Supplier 2,P005,,2024-03-02,5,4.0,2151,,,,,,2024,3,2,Saturday,1
S001,Supplier 1,P002,2024-09-27,2024-09-20,6,3.89,4445,2024.0,9.0,27.0,Friday,3.0,2024,9,20,Friday,3
S002,Supplier 2,P005,2024-11-01,2024-11-01,3,4.27,3918,2024.0,11.0,1.0,Friday,4.0,2024,11,1,Friday,4
S004,Supplier 4,P004,2024-03-18,2024-03-18,3,5.24,2214,2024.0,3.0,18.0,Monday,1.0,2024,3,18,Monday,1
S002,Supplier 2,P001,2024-09-03,2024-09-02,1,3.3,3264,2024.0,9.0,3.0,Tuesday,3.0,2024,9,2,Monday,3
S003,Unknown,P004,2024-09-12,2024-09-07,6,4.55,1949,2024.0,9.0,12.0,Thursday,3.0,2024,9,7,Saturday,3
S004,Supplier 4,P005,2024-09-20,2024-09-15,3,3.63,4365,2024.0,9.0,20.0,Friday,3.0,2024,9,15,Sunday,3
S002,Supplier 2,P006,2024-09-08,2024-09-03,4,3.64,763,2024.0,9.0,8.0,Sunday,3.0,2024,9,3,Tuesday,3
S002,Supplier 2,P001,2024-04-29,2024-04-22,6,3.42,4691,2024.0,4.0,29.0,Monday,2.0,2024,4,22,Monday,2
S002,Supplier 2,P002,2024-02-06,2024-02-05,3,3.67,1385,2024.0,2.0,6.0,Tuesday,1.0,2024,2,5,Monday,1
S001,Supplier 1,P005,2024-08-25,2024-08-18,7,4.81,3220,2024.0,8.0,25.0,Sunday,3.0,2024,8,18,Sunday,3
S004,Supplier 4,P006,2024-09-14,2024-09-08,3,4.25,3137,2024.0,9.0,14.0,Saturday,3.0,2024,9,8,Sunday,3
S003,Supplier 3,P004,2024-06-03,2024-06-03,2,4.03,2735,2024.0,6.0,3.0,Monday,2.0,2024,6,3,Monday,2
S002,Supplier 2,P002,2024-04-29,2024-04-27,5,4.18,3822,2024.0,4.0,29.0,Monday,2.0,2024,4,27,Saturday,2
S001,Supplier 1,P001,2024-10-02,2024-10-02,0,4.88,643,2024.0,10.0,2.0,Wednesday,4.0,2024,10,2,Wednesday,4
S003,Supplier 3,P005,2024-12-05,2024-11-28,3,4.76,1303,2024.0,12.0,5.0,Thursday,4.0,2024,11,28,Thursday,4
S004,Supplier 4,P006,2024-02-02,2024-01-29,4,3.05,1688,2024.0,2.0,2.0,Friday,1.0,2024,1,29,Monday,1
S002,Supplier 2,P005,2024-02-27,2024-02-24,0,4.71,1131,2024.0,2.0,27.0,Tuesday,1.0,2024,2,24,Saturday,1
S004,Supplier 4,P005,2024-03-09,2024-03-02,7,4.41,2432,2024.0,3.0,9.0,Saturday,1.0,2024,3,2,Saturday,1
S004,Supplier 4,P006,2024-08-21,2024-08-20,1,4.99,3567,2024.0,8.0,21.0,Wednesday,3.0,2024,8,20,Tuesday,3
S001,Unknown,P006,2024-01-24,2024-01-24,3,4.83,1025,2024.0,1.0,24.0,Wednesday,1.0,2024,1,24,Wednesday,1
S004,Supplier 4,P005,2024-06-29,2024-06-24,7,4.19,2583,2024.0,6.0,29.0,Saturday,2.0,2024,6,24,Monday,2
S004,Supplier 4,P005,2024-09-15,2024-09-10,5,4.23,4471,2024.0,9.0,15.0,Sunday,3.0,2024,9,10,Tuesday,3
S001,Supplier 1,P002,2024-04-20,2024-04-13,7,4.22,945,2024.0,4.0,20.0,Saturday,2.0,2024,4,13,Saturday,2
S002,Supplier 2,P005,2024-10-02,2024-09-25,10,7.0,3163,2024.0,10.0,2.0,Wednesday,4.0,2024,9,25,Wednesday,3
Unknown,Supplier 1,P001,,2024-03-02,1,4.0,2459,,,,,,2024,3,2,Saturday,1
S003,Supplier 3,P005,2024-04-20,2024-04-20,1,4.44,1328,2024.0,4.0,20.0,Saturday,2.0,2024,4,20,Saturday,2
S001,Supplier 1,P002,2024-02-07,2024-02-04,5,3.0,824,2024.0,2.0,7.0,Wednesday,1.0,2024,2,4,Sunday,1
S003,Supplier 3,P003,2024-10-31,2024-10-30,3,4.9,3877,2024.0,10.0,31.0,Thursday,4.0,2024,10,30,Wednesday,4
S001,Supplier 1,P002,2024-04-20,2024-04-13,10,4.32,945,2024.0,4.0,20.0,Saturday,2.0,2024,4,13,Saturday,2
S002,Supplier 2,P003,2024-02-29,2024-02-25,7,3.31,4167,2024.0,2.0,29.0,Thursday,1.0,2024,2,25,Sunday,1
S003,Supplier 3,P004,2024-07-19,2024-07-17,1,3.32,1612,2024.0,7.0,19.0,Friday,3.0,2024,7,17,Wednesday,3
S002,Supplier 2,P001,2024-09-19,2024-09-19,3,3.21,1839,2024.0,9.0,19.0,Thursday,3.0,2024,9,19,Thursday,3
S003,Supplier 3,P005,2024-06-12,2024-06-11,2,3.35,4846,2024.0,6.0,12.0,Wednesday,2.0,2024,6,11,Tuesday,2
S001,Supplier 1,P005,2024-12-10,2024-12-08,0,3.33,2940,2024.0,12.0,10.0,Tuesday,4.0,2024,12,8,Sunday,4
S003,Unknown,P006,2024-01-25,2024-01-19,3,3.91,3451,2024.0,1.0,25.0,Thursday,1.0,2024,1,19,Friday,1
S001,Supplier 1,P002,2024-11-08,2024-11-07,0,4.79,3234,2024.0,11.0,8.0,Friday,4.0,2024,11,7,Thursday,4
S002,Supplier 2,P006,2024-11-12,2024-11-08,4,3.13,2853,2024.0,11.0,12.0,Tuesday,4.0,2024,11,8,Friday,4
S004,Supplier 4,P002,2024-08-20,2024-08-15,3,3.9,3629,2024.0,8.0,20.0,Tuesday,3.0,2024,8,15,Thursday,3
S002,Supplier 2,P002,2024-03-04,2024-03-03,3,5.16,3594,2024.0,3.0,4.0,Monday,1.0,2024,3,3,Sunday,1
S002,Supplier 2,P001,2024-03-08,2024-03-04,6,3.0,4890,2024.0,3.0,8.0,Friday,1.0,2024,3,4,Monday,1
S002,Supplier 2,P005,2024-04-23,2024-04-16,9,4.12,1565,2024.0,4.0,23.0,Tuesday,2.0,2024,4,16,Tuesday,2
S003,Supplier 3,P005,2024-10-01,2024-09-24,4,4.29,4548,2024.0,10.0,1.0,Tuesday,4.0,2024,9,24,Tuesday,3
S001,Supplier 1,P004,2024-04-28,2024-04-22,8,5.0,2938,2024.0,4.0,28.0,Sunday,2.0,2024,4,22,Monday,2
S002,Supplier 2,P005,2024-03-24,2024-03-24,3,3.1,1528,2024.0,3.0,24.0,Sunday,1.0,2024,3,24,Sunday,1
S003,Supplier 3,P002,2024-11-20,2024-11-20,0,2.88,4478,2024.0,11.0,20.0,Wednesday,4.0,2024,11,20,Wednesday,4
S004,Supplier 4,P003,2024-09-16,2024-09-16,2,3.83,660,2024.0,9.0,16.0,Monday,3.0,2024,9,16,Monday,3
S001,Supplier 1,P005,2024-12-18,2024-12-13,2,5.12,4420,2024.0,12.0,18.0,Wednesday,4.0,2024,12,13,Friday,4
S003,Supplier 3,P002,2024-09-21,2024-09-20,4,4.07,2407,2024.0,9.0,21.0,Saturday,3.0,2024,9,20,Friday,3
S004,Supplier 4,P003,2024-03-11,2024-03-05,3,2.99,1692,2024.0,3.0,11.0,Monday,1.0,2024,3,5,Tuesday,1
Unknown,Unknown,P002,,2024-08-11,3,4.0,2566,,,,,,2024,8,11,Sunday,3
S001,Supplier 1,P003,2024-02-19,2024-02-19,3,4.31,4546,2024.0,2.0,19.0,Monday,1.0,2024,2,19,Monday,1
S003,Supplier 3,P003,2024-09-26,2024-09-24,4,3.78,1800,2024.0,9.0,26.0,Thursday,3.0,2024,9,24,Tuesday,3
S002,Supplier 2,P004,2024-10-23,2024-10-23,3,4.21,4564,2024.0,10.0,23.0,Wednesday,4.0,2024,10,23,Wednesday,4
S003,Supplier 3,P003,2024-01-16,2024-01-09,7,3.44,1634,2024.0,1.0,16.0,Tuesday,1.0,2024,1,9,Tuesday,1
S002,Supplier 2,P002,2024-10-31,2024-10-31,3,5.02,1542,2024.0,10.0,31.0,Thursday,4.0,2024,10,31,Thursday,4
S002,Supplier 2,P005,2024-02-04,2024-02-02,3,4.73,1796,2024.0,2.0,4.0,Sunday,1.0,2024,2,2,Friday,1
S004,Supplier 4,P001,2024-04-04,2024-04-04,0,4.75,3695,2024.0,4.0,4.0,Thursday,2.0,2024,4,4,Thursday,2
S001,Supplier 1,P003,2024-07-28,2024-07-25,2,3.39,4743,2024.0,7.0,28.0,Sunday,3.0,2024,7,25,Thursday,3
S001,Supplier 1,P002,2024-11-08,2024-11-07,4,4.98,3238,2024.0,11.0,8.0,Friday,4.0,2024,11,7,Thursday,4
S001,Supplier 1,P006,2024-05-18,2024-05-16,2,5.01,3984,2024.0,5.0,18.0,Saturday,2.0,2024,5,16,Thursday,2
S002,Supplier 2,P006,2024-12-19,2024-12-18,3,4.54,4798,2024.0,12.0,19.0,Thursday,4.0,2024,12,18,Wednesday,4
S001,Supplier 1,P002,2024-09-28,2024-09-26,1,4.45,4271,2024.0,9.0,28.0,Saturday,3.0,2024,9,26,Thursday,3
S003,Supplier 3,P001,2024-04-03,2024-04-01,1,3.11,1276,2024.0,4.0,3.0,Wednesday,2.0,2024,4,1,Monday,2
S004,Supplier 4,P005,2024-10-27,2024-10-22,7,3.55,1630,2024.0,10.0,27.0,Sunday,4.0,2024,10,22,Tuesday,4
S003,Unknown,P005,2024-11-02,2024-11-02,3,3.41,976,2024.0,11.0,2.0,Saturday,4.0,2024,11,2,Saturday,4
S001,Supplier 1,P006,2024-05-03,2024-04-28,7,3.72,2822,2024.0,5.0,3.0,Friday,2.0,2024,4,28,Sunday,2
S002,Supplier 2,P005,2024-06-21,2024-06-18,3,4.29,2937,2024.0,6.0,21.0,Friday,2.0,2024,6,18,Tuesday,2
S002,Supplier 2,P003,2024-01-05,2024-01-05,3,3.48,1665,2024.0,1.0,5.0,Friday,1.0,2024,1,5,Friday,1
S001,Supplier 1,P003,2024-09-16,2024-09-09,7,3.97,1271,2024.0,9.0,16.0,Monday,3.0,2024,9,9,Monday,3
S001,Supplier 1,P002,2024-01-20,2024-01-13,9,3.41,614,2024.0,1.0,20.0,Saturday,1.0,2024,1,13,Saturday,1
S002,Supplier 2,P001,2024-04-30,2024-04-30,3,3.04,1972,2024.0,4.0,30.0,Tuesday,2.0,2024,4,30,Tuesday,2
S002,Supplier 2,P001,2024-12-01,2024-11-24,5,4.14,3101,2024.0,12.0,1.0,Sunday,4.0,2024,11,24,Sunday,4
S004,Supplier 4,P006,2024-04-03,2024-03-31,1,3.75,2200,2024.0,4.0,3.0,Wednesday,2.0,2024,3,31,Sunday,1
S002,Supplier 2,P005,2024-07-16,2024-07-15,3,4.42,3826,2024.0,7.0,16.0,Tuesday,3.0,2024,7,15,Monday,3
Unknown,Supplier 3,P002,,2024-11-20,3,4.0,4480,,,,,,2024,11,20,Wednesday,4
S003,Supplier 3,P003,2024-06-06,2024-06-01,7,2.0,1683,2024.0,6.0,6.0,Thursday,2.0,2024,6,1,Saturday,2
S003,Supplier 3,P002,2024-07-04,2024-07-03,0,3.4,4675,2024.0,7.0,4.0,Thursday,3.0,2024,7,3,Wednesday,3
S001,Supplier 1,P003,2024-10-22,2024-10-21,4,2.88,1126,2024.0,10.0,22.0,Tuesday,4.0,2024,10,21,Monday,4
S002,Supplier 2,P006,2024-01-14,2024-01-12,5,2.97,1865,2024.0,1.0,14.0,Sunday,1.0,2024,1,12,Friday,1
S003,Unknown,P002,2024-07-27,2024-07-22,8,8.0,3570,2024.0,7.0,27.0,Saturday,3.0,2024,7,22,Monday,3
S003,Supplier 3,P006,2024-02-22,2024-02-19,4,4.0,4896,2024.0,2.0,22.0,Thursday,1.0,2024,2,19,Monday,1
S003,Supplier 3,P006,2024-07-20,2024-07-19,0,3.65,759,2024.0,7.0,20.0,Saturday,3.0,2024,7,19,Friday,3
S003,Supplier 3,P004,2025-01-05,2024-12-30,3,3.75,4048,2025.0,1.0,5.0,Sunday,1.0,2024,12,30,Monday,4
S004,Supplier 4,P005,2024-03-09,2024-03-02,8,4.07,2432,2024.0,3.0,9.0,Saturday,1.0,2024,3,2,Saturday,1
S001,Supplier 1,P002,2024-07-30,2024-07-27,3,4.2,1496,2024.0,7.0,30.0,Tuesday,3.0,2024,7,27,Saturday,3
S002,Supplier 2,P006,2024-11-11,2024-11-11,3,3.43,3475,2024.0,11.0,11.0,Monday,4.0,2024,11,11,Monday,4
S002,Supplier 2,P002,2024-01-19,2024-01-19,3,4.55,2462,2024.0,1.0,19.0,Friday,1.0,2024,1,19,Friday,1
S003,Supplier 3,P005,2024-10-05,2024-09-30,3,3.84,768,2024.0,10.0,5.0,Saturday,4.0,2024,9,30,Monday,3
S004,Supplier 4,P003,2024-12-19,2024-12-19,3,3.98,625,2024.0,12.0,19.0,Thursday,4.0,2024,12,19,Thursday,4
S004,Supplier 4,P002,2024-02-25,2024-02-23,1,4.13,3616,2024.0,2.0,25.0,Sunday,1.0,2024,2,23,Friday,1
S001,Supplier 1,P005,2024-08-09,2024-08-08,1,3.73,3989,2024.0,8.0,9.0,Friday,3.0,2024,8,8,Thursday,3
S002,Supplier 2,P005,2024-10-18,2024-10-14,1,3.35,4212,2024.0,10.0,18.0,Friday,4.0,2024,10,14,Monday,4
S002,Supplier 2,P002,2024-01-07,2024-01-07,1,3.41,3264,2024.0,1.0,7.0,Sunday,1.0,2024,1,7,Sunday,1
S004,Supplier 4,P005,2024-10-27,2024-10-22,6,3.14,1631,2024.0,10.0,27.0,Sunday,4.0,2024,10,22,Tuesday,4
S004,Unknown,P001,2024-07-15,2024-07-13,3,3.52,4908,2024.0,7.0,15.0,Monday,3.0,2024,7,13,Saturday,3
S004,Supplier 4,P004,2024-08-14,2024-08-11,3,3.23,4325,2024.0,8.0,14.0,Wednesday,3.0,2024,8,11,Sunday,3
S001,Supplier 1,P001,2024-07-04,2024-06-27,4,6.0,880,2024.0,7.0,4.0,Thursday,3.0,2024,6,27,Thursday,2
S003,Supplier 3,P006,2024-06-20,2024-06-18,3,3.2,2038,2024.0,6.0,20.0,Thursday,2.0,2024,6,18,Tuesday,2
S002,Supplier 2,P003,2024-10-26,2024-10-26,3,4.8,4231,2024.0,10.0,26.0,Saturday,4.0,2024,10,26,Saturday,4
Unknown,Supplier 1,P001,,2024-07-06,3,4.0,3360,,,,,,2024,7,6,Saturday,3
S004,Supplier 4,P003,2024-01-15,2024-01-15,3,4.68,2540,2024.0,1.0,15.0,Monday,1.0,2024,1,15,Monday,1
S001,Supplier 1,P001,2024-12-11,2024-12-09,4,3.49,1733,2024.0,12.0,11.0,Wednesday,4.0,2024,12,9,Monday,4
S001,Supplier 1,P002,2024-07-29,2024-07-24,8,4.81,3080,2024.0,7.0,29.0,Monday,3.0,2024,7,24,Wednesday,3
S003,Supplier 3,P005,2024-06-19,2024-06-18,4,4.0,3298,2024.0,6.0,19.0,Wednesday,2.0,2024,6,18,Tuesday,2
S003,Supplier 3,P004,2024-08-11,2024-08-05,7,4.06,4266,2024.0,8.0,11.0,Sunday,3.0,2024,8,5,Monday,3
S002,Supplier 2,P006,2024-03-06,2024-03-06,1,3.26,1607,2024.0,3.0,6.0,Wednesday,1.0,2024,3,6,Wednesday,1
S002,Supplier 2,P001,2024-01-22,2024-01-17,7,3.6,2385,2024.0,1.0,22.0,Monday,1.0,2024,1,17,Wednesday,1
S001,Supplier 1,P005,2024-06-19,2024-06-14,6,4.52,3573,2024.0,6.0,19.0,Wednesday,2.0,2024,6,14,Friday,2
S004,Supplier 4,P006,2024-11-11,2024-11-08,0,4.02,4936,2024.0,11.0,11.0,Monday,4.0,2024,11,8,Friday,4
S002,Unknown,P003,2024-02-29,2024-02-25,6,3.58,4168,2024.0,2.0,29.0,Thursday,1.0,2024,2,25,Sunday,1
S004,Supplier 4,P001,2024-05-18,2024-05-17,4,4.59,4486,2024.0,5.0,18.0,Saturday,2.0,2024,5,17,Friday,2
S003,Supplier 3,P005,2024-12-09,2024-12-07,2,3.35,3368,2024.0,12.0,9.0,Monday,4.0,2024,12,7,Saturday,4
S003,Supplier 3,P004,2024-06-03,2024-06-03,0,3.99,2730,2024.0,6.0,3.0,Monday,2.0,2024,6,3,Monday,2
S002,Supplier 2,P006,2024-01-14,2024-01-12,4,3.42,1870,2024.0,1.0,14.0,Sunday,1.0,2024,1,12,Friday,1
S001,Supplier 1,P002,2024-11-08,2024-11-07,3,5.04,3234,2024.0,11.0,8.0,Friday,4.0,2024,11,7,Thursday,4
S001,Supplier 1,P004,2024-10-24,2024-10-24,2,4.58,4438,2024.0,10.0,24.0,Thursday,4.0,2024,10,24,Thursday,4
S001,Supplier 1,P002,2024-10-31,2024-10-25,5,2.88,686,2024.0,10.0,31.0,Thursday,4.0,2024,10,25,Friday,4
S003,Supplier 3,P004,2024-01-24,2024-01-17,8,3.65,1901,2024.0,1.0,24.0,Wednesday,1.0,2024,1,17,Wednesday,1
S001,Supplier 1,P001,2024-09-08,2024-09-03,6,2.0,758,2024.0,9.0,8.0,Sunday,3.0,2024,9,3,Tuesday,3
S002,Supplier 2,P001,2024-10-14,2024-10-10,7,3.01,2194,2024.0,10.0,14.0,Monday,4.0,2024,10,10,Thursday,4
S004,Supplier 4,P003,2024-06-25,2024-06-23,2,4.64,1778,2024.0,6.0,25.0,Tuesday,2.0,2024,6,23,Sunday,2
S004,Supplier 4,P001,2024-12-29,2024-12-28,3,3.76,2533,2024.0,12.0,29.0,Sunday,4.0,2024,12,28,Saturday,4
S004,Supplier 4,P006,2024-06-21,2024-06-16,4,4.2,3470,2024.0,6.0,21.0,Friday,2.0,2024,6,16,Sunday,2
S001,Supplier 1,P006,2024-04-23,2024-04-20,4,3.6,4909,2024.0,4.0,23.0,Tuesday,2.0,2024,4,20,Saturday,2
